RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.74,2.688,2.755,4.266,8.444,3.064,7.006,11.132,5.819
0.111,0.136,0.114,0.103,0.213,0.094,0.179,0.204,0.192
4.051,5.06,4.138,2.414,2.523,3.068,2.555,1.833,3.3
