RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.198,2.187,2.201,5.457,8.147,4.683,7.655,10.334,6.884
0.073,0.1,0.077,0.126,0.165,0.144,0.188,0.169,0.218
3.321,4.572,3.498,2.309,2.025,3.075,2.456,1.635,3.167
