RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.889,0.774,3.642,0.0,0.0,0.0,2.889,0.774,3.642
0.092,0.046,0.116,0.0,0.0,0.0,0.092,0.046,0.116
3.184,5.943,3.185,,,,3.184,5.943,3.185
