RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
13.751,35.444,7.509,0.0,0.0,0.0,13.751,35.444,7.509
0.185,0.377,0.14,0.0,0.0,0.0,0.185,0.377,0.14
1.345,1.064,1.864,,,,1.345,1.064,1.864
