RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
16.15,25.974,13.323,0.0,0.0,0.0,16.15,25.974,13.323
0.222,0.375,0.189,0.0,0.0,0.0,0.222,0.375,0.189
1.375,1.444,1.419,,,,1.375,1.444,1.419
