RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.124,1.305,7.511,0.0,0.0,0.0,6.124,1.305,7.511
0.111,0.06,0.136,0.0,0.0,0.0,0.111,0.06,0.136
1.813,4.598,1.811,,,,1.813,4.598,1.811
