RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
12.871,47.658,2.844,0.0,0.0,0.0,12.871,47.658,2.844
0.076,0.14,0.069,0.0,0.0,0.0,0.076,0.14,0.069
0.59,0.294,2.426,,,,0.59,0.294,2.426
