RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.476,3.688,3.415,0.0,0.0,0.0,3.476,3.688,3.415
0.072,0.079,0.074,0.0,0.0,0.0,0.072,0.079,0.074
2.071,2.142,2.167,,,,2.071,2.142,2.167
