RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.91,2.548,0.438,0.0,0.0,0.0,0.91,2.548,0.439
0.054,0.124,0.039,0.0,0.0,0.0,0.054,0.124,0.039
5.934,4.867,8.904,,,,5.934,4.867,8.884
