RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.662,4.075,0.968,0.001,0.0,0.001,1.663,4.075,0.969
0.109,0.193,0.095,0.0,0.0,0.0,0.109,0.193,0.095
6.558,4.736,9.814,0.0,,0.0,6.554,4.736,9.804
