RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.545,3.123,1.091,0.0,0.0,0.001,1.545,3.123,1.091
0.107,0.168,0.098,0.0,0.0,0.0,0.107,0.168,0.098
6.926,5.379,8.983,,,0.0,6.926,5.379,8.983
