RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.12,1.36,3.627,0.0,0.0,0.0,3.12,1.36,3.627
0.07,0.062,0.08,0.0,0.0,0.0,0.07,0.062,0.08
2.244,4.559,2.206,,,,2.244,4.559,2.206
