RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.235,2.607,2.128,0.523,2.336,0.0,2.758,4.943,2.128
0.084,0.096,0.082,0.019,0.083,0.0,0.099,0.168,0.082
3.758,3.682,3.853,3.633,3.553,,3.59,3.399,3.853
