RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
11.936,30.25,6.656,12.199,38.534,4.606,24.134,68.783,11.262
0.117,0.194,0.104,0.02,0.126,0.027,0.109,0.074,0.124
0.98,0.641,1.563,0.164,0.327,0.586,0.452,0.108,1.101
