RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
20.909,1.464,26.217,0.019,0.086,0.0,20.927,1.55,26.217
0.204,0.063,0.25,0.001,0.004,0.0,0.204,0.064,0.25
0.976,4.303,0.954,5.263,4.651,,0.975,4.129,0.954
