RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.576,2.474,3.893,0.024,0.105,0.0,3.599,2.58,3.893
0.086,0.084,0.091,0.001,0.007,0.0,0.086,0.084,0.091
2.405,3.395,2.338,4.167,6.667,,2.39,3.256,2.338
