RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.866,1.17,3.354,0.005,0.021,0.0,2.87,1.191,3.354
0.061,0.055,0.067,0.001,0.003,0.0,0.061,0.056,0.067
2.128,4.701,1.998,20.0,14.286,,2.125,4.702,1.998
