RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.293,2.691,0.891,4.661,8.451,3.57,5.954,11.142,4.461
0.064,0.125,0.056,0.11,0.21,0.107,0.157,0.244,0.155
4.95,4.645,6.285,2.36,2.485,2.997,2.637,2.19,3.475
