RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.811,3.75,1.253,7.11,13.583,5.247,8.921,17.333,6.5
0.074,0.138,0.064,0.168,0.273,0.168,0.226,0.327,0.224
4.086,3.68,5.108,2.363,2.01,3.202,2.533,1.887,3.446
