RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
10.393,33.883,3.634,0.0,0.0,0.0,10.394,33.883,3.634
0.067,0.112,0.062,0.0,0.0,0.0,0.067,0.112,0.062
0.645,0.331,1.706,,,,0.645,0.331,1.706
