RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.857,17.068,6.489,0.0,0.0,0.0,8.857,17.068,6.489
0.167,0.313,0.141,0.0,0.0,0.0,0.167,0.313,0.141
1.886,1.834,2.173,,,,1.886,1.834,2.173
