RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.326,13.813,1.591,0.001,0.0,0.001,4.326,13.813,1.592
0.111,0.336,0.061,0.0,0.0,0.0,0.111,0.336,0.061
2.566,2.432,3.834,0.0,,0.0,2.566,2.432,3.832
