RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.887,3.347,2.754,0.0,0.0,0.0,2.887,3.347,2.754
0.052,0.07,0.052,0.0,0.0,0.0,0.052,0.07,0.052
1.801,2.091,1.888,,,,1.801,2.091,1.888
