2.752050538551622288e-08,5.930100944118987131e-08,2.036046996350900636e-06,2.857079757525410702e-07
2.750411794008002627e-08,5.930643307390272222e-08,2.036140333852737248e-06,2.856788867430739831e-07
2.748771712141993975e-08,5.931184361699498661e-08,2.036232908101865483e-06,2.856497849164156700e-07
2.747130529230760543e-08,5.931724185425278653e-08,2.036324688728451377e-06,2.856206588655791478e-07
2.745488109110814937e-08,5.932262672489645528e-08,2.036415701969367576e-06,2.855915205348406505e-07
2.745006117440271458e-08,5.932639010415904916e-08,2.036499520119219316e-06,2.855567284374776544e-07
2.743362373375197017e-08,5.933176190316376074e-08,2.036589078394847047e-06,2.855275613065287132e-07
2.741717478212954313e-08,5.933712297327203422e-08,2.036677860046605093e-06,2.854983801170189337e-07
2.740071508694247608e-08,5.934247103689328518e-08,2.036765854323752657e-06,2.854691815431098180e-07
2.738424268338370356e-08,5.934780824847299386e-08,2.036853069121532546e-06,2.854399633096524469e-07
2.737951253980773555e-08,5.935153107123482275e-08,2.036933171141512608e-06,2.854050796661261938e-07
2.736302976532933457e-08,5.935685556283044762e-08,2.037018939310385405e-06,2.853758359954250836e-07
2.734653472630797534e-08,5.936216747886223778e-08,2.037103925932168329e-06,2.853465730439758929e-07
2.733002985875671690e-08,5.936746748438652914e-08,2.037188157010447600e-06,2.853172908108646202e-07
2.731351530408045378e-08,5.937275780491766540e-08,2.037271585463876862e-06,2.852879973084084770e-07
2.730887856494264062e-08,5.937644426559052675e-08,2.037347999083809367e-06,2.852530143539156353e-07
2.729235338182382501e-08,5.938172189257120108e-08,2.037429990579419999e-06,2.852236893799558426e-07
2.727581730862392883e-08,5.938698450497137966e-08,2.037511204234367199e-06,2.851943426761718459e-07
2.725927288199844097e-08,5.939223997123890739e-08,2.037591652622189726e-06,2.851649844455147342e-07
2.724271766511455979e-08,5.939748039319772990e-08,2.037671341780347845e-06,2.851356016046952874e-07
2.723818077442950818e-08,5.940112786036056842e-08,2.037744013738939559e-06,2.851005260519990689e-07
2.722235349187581487e-08,5.940692153618321295e-08,2.037850960687207560e-06,2.850724647407131490e-07
2.720651125444811138e-08,5.941269634276422339e-08,2.037957087094296459e-06,2.850443852643468480e-07
2.719065482883118593e-08,5.941844942360028086e-08,2.038062449167412743e-06,2.850162886514515327e-07
2.717478450131096475e-08,5.942418517741261187e-08,2.038167017888113117e-06,2.849881767459686425e-07
2.717106230482743656e-08,5.942832593576957684e-08,2.038264634218600427e-06,2.849543422834568709e-07
2.715517406004910693e-08,5.943403013807342889e-08,2.038367734493534222e-06,2.849261964010354940e-07
2.713927173561860028e-08,5.943971521759108438e-08,2.038470044618200024e-06,2.848980373930556234e-07
2.712335561545372729e-08,5.944537826226026216e-08,2.038571552821515221e-06,2.848698574341153902e-07
2.710742566627301500e-08,5.945101823319773248e-08,2.038672287207792020e-06,2.848416569608771136e-07
2.710492583970100965e-08,5.945511359430428758e-08,2.038765752550774419e-06,2.848076106916523563e-07
2.708897975035509332e-08,5.946072007329118239e-08,2.038865002445089100e-06,2.847793795434340086e-07
2.707302158769902414e-08,5.946630458121518397e-08,2.038963471109182580e-06,2.847511372267597732e-07
2.705705063438734225e-08,5.947186556623123982e-08,2.039061165221091838e-06,2.847228709236244253e-07
2.704106709004931530e-08,5.947740181370767598e-08,2.039158048712594594e-06,2.846945884081515709e-07
2.703865697122303298e-08,5.948141762901261469e-08,2.039247735774604790e-06,2.846604357235807000e-07
2.702265989422951753e-08,5.948691682454022715e-08,2.039343196967520097e-06,2.846321219012308726e-07
2.700664984620336336e-08,5.949239056672390342e-08,2.039437831491039846e-06,2.846037873587489135e-07
2.699062789629236354e-08,5.949784104439741729e-08,2.039531679346887046e-06,2.845754381042125740e-07
2.697459518841556880e-08,5.950326388605557776e-08,2.039624761478315119e-06,2.845470641403143238e-07
2.697228431154779659e-08,5.950718580009944142e-08,2.039710712909353853e-06,2.845128011444070944e-07
2.695623854107043548e-08,5.951257086615233394e-08,2.039802334691721129e-06,2.844844016123305404e-07
2.694018309688136911e-08,5.951793030218991097e-08,2.039893130052603296e-06,2.844559813332289290e-07
2.692411625118405106e-08,5.952326494516786293e-08,2.039983159379491888e-06,2.844275376073611356e-07
2.690803926197392434e-08,5.952857564314611158e-08,2.040072398275999538e-06,2.843990815702609948e-07
2.690583114021594340e-08,5.953238248762511779e-08,2.040154579594529516e-06,2.843647043127139801e-07
2.688974370843332201e-08,5.953765612797381702e-08,2.040242375224185107e-06,2.843362176414360336e-07
2.687364793963551534e-08,5.954290719381910404e-08,2.040329353865486237e-06,2.843077050554460049e-07
2.685754197297760512e-08,5.954813559824645830e-08,2.040415578971950351e-06,2.842791730787494666e-07
2.684142653629525978e-08,5.955334360572520916e-08,2.040500990478747871e-06,2.842506243498905249e-07
2.683932688262235441e-08,5.955703671734148286e-08,2.040579247908611178e-06,2.842161387748878752e-07
2.682320379327195790e-08,5.956221657607249100e-08,2.040663195060300494e-06,2.841875562331571817e-07
2.680707259376799123e-08,5.956738275766085586e-08,2.040746373888357757e-06,2.841589531279597703e-07
2.679093221868804131e-08,5.957253175055917635e-08,2.040828781259951569e-06,2.841303310020630812e-07
2.677478407541599586e-08,5.957766563750165430e-08,2.040910412166246615e-06,2.841016859139858004e-07
2.677279890037192820e-08,5.958128383218457566e-08,2.040984670377053436e-06,2.840670855816171212e-07
2.675664603401939315e-08,5.958640863138080670e-08,2.041064825166188308e-06,2.840384116184669305e-07
2.674048473179191646e-08,5.959152881494105622e-08,2.041144197867462909e-06,2.840097140130015139e-07
2.672431637761117540e-08,5.959664097187977234e-08,2.041222789672075343e-06,2.839809917252488007e-07
2.670814120498539970e-08,5.960175149238951333e-08,2.041300615067133769e-06,2.839522632142324217e-07
2.670627815828074915e-08,5.960535178104722721e-08,2.041370929985834069e-06,2.839175463056980644e-07
2.669078349610364453e-08,5.961100206730239004e-08,2.041476412294132027e-06,2.838900345517848969e-07
2.667527638847864237e-08,5.961661967798430008e-08,2.041581093241881682e-06,2.838625036991433001e-07
2.665975755170463376e-08,5.962220574179199401e-08,2.041684968281821385e-06,2.838349569633809687e-07
2.664422714471694864e-08,5.962776248256220720e-08,2.041788068115727995e-06,2.838073838470135527e-07
2.664315238655743958e-08,5.963179262942152823e-08,2.041883527888841170e-06,2.837738179332005320e-07
2.662760910022518313e-08,5.963730529400148436e-08,2.041985146875887340e-06,2.837462119606288563e-07
2.661205326169525681e-08,5.964279457554142484e-08,2.042085935957363027e-06,2.837185852572457104e-07
2.659648733484400414e-08,5.964826195889938387e-08,2.042185955296661526e-06,2.836909435287634944e-07
2.658091061869661073e-08,5.965370783647795910e-08,2.042285166735228933e-06,2.836632774464090372e-07
2.658122349036685149e-08,5.965768651530019922e-08,2.042377149854048639e-06,2.836295289446480295e-07
2.656563534863073139e-08,5.966310562663868678e-08,2.042474893792548201e-06,2.836018339980449494e-07
2.655003761141764174e-08,5.966851051725914427e-08,2.042571829913087034e-06,2.835741116196898611e-07
2.653442892187264788e-08,5.967390131892945805e-08,2.042667960655335175e-06,2.835463733938378088e-07
2.651881043828340093e-08,5.967927717481425973e-08,2.042763305194651487e-06,2.835186041913472892e-07
2.651924189369549418e-08,5.968320780030431234e-08,2.042851338963318542e-06,2.834847463586202557e-07
2.650361420397017551e-08,5.968857133718394235e-08,2.042945212277048868e-06,2.834569477864444304e-07
2.648797706778483198e-08,5.969392831473360245e-08,2.043038290518470085e-06,2.834291261100394764e-07
2.647233131281714553e-08,5.969927713845690193e-08,2.043130525528371162e-06,2.834012826408584591e-07
2.645667608733402939e-08,5.970461842246606833e-08,2.043222009200822495e-06,2.833734227776893787e-07
2.645723067301718547e-08,5.970853112878249380e-08,2.043306126949319349e-06,2.833394450579817278e-07
2.644156767975176902e-08,5.971387145400031238e-08,2.043396129622273212e-06,2.833115460875167778e-07
2.642589602143118538e-08,5.971920487076088694e-08,2.043485323844325636e-06,2.832836202074304100e-07
2.641021664344404108e-08,5.972453540162916323e-08,2.043573738470100779e-06,2.832556861984286162e-07
2.639452795102016517e-08,5.972986309012709699e-08,2.043661346815936445e-06,2.832277227837926443e-07
2.639521276872044054e-08,5.973377689405099719e-08,2.043741523716565708e-06,2.831936227715682871e-07
2.637951807200161268e-08,5.973910832968161891e-08,2.043827659157073667e-06,2.831656243019906667e-07
2.636381622606805901e-08,5.974443747912961870e-08,2.043913001351664862e-06,2.831376001009283255e-07
2.634810645453748645e-08,5.974976431350925401e-08,2.043997556543105099e-06,2.831095572089765605e-07
2.633238831303934448e-08,5.975508780020459113e-08,2.044081312653296202e-06,2.830814916441273428e-07
2.633320356279578543e-08,5.975901787338395174e-08,2.044157585741848008e-06,2.830472726044955323e-07
2.631748141386124877e-08,5.976435142330195696e-08,2.044239850585322403e-06,2.830191710673105977e-07
2.630175173674920747e-08,5.976968395036453472e-08,2.044321336990194598e-06,2.829910431540927034e-07
2.628601542385278152e-08,5.977501281192132204e-08,2.044402027247334584e-06,2.829628938486732262e-07
2.627027256844968422e-08,5.978034320240573255e-08,2.044481962298090876e-06,2.829347212769241665e-07
2.627122339464305514e-08,5.978430055706171719e-08,2.044554312276409455e-06,2.829003836832059608e-07
2.625547567273951211e-08,5.978963906429546070e-08,2.044632752462962893e-06,2.828721749777300674e-07
2.623972286493072309e-08,5.979497715985819518e-08,2.044710397502630629e-06,2.828439434256244406e-07
2.622396200831021864e-08,5.980031161134723009e-08,2.044787237285025387e-06,2.828156930716287928e-07
2.620819678882501693e-08,5.980564825720913135e-08,2.044863307430840013e-06,2.827874169547259899e-07
2.620928630989892688e-08,5.980965009199942989e-08,2.044931803304512537e-06,2.827529448608518658e-07
2.619410245375948946e-08,5.981510670435275924e-08,2.045035422778191897e-06,2.827257298087707315e-07
2.617890905090069115e-08,5.982055283429482201e-08,2.045138253280066650e-06,2.826984820838410775e-07
2.616370535880585355e-08,5.982599279842751660e-08,2.045240282613999922e-06,2.826712129510861590e-07
2.614849212531619681e-08,5.983142427014001351e-08,2.045341493601041225e-06,2.826439261681464121e-07
2.615029175826573339e-08,5.983555900329418620e-08,2.045435071675100285e-06,2.826104259418244778e-07
2.613506928513717179e-08,5.984098763045562778e-08,2.045534794798414473e-06,2.825831035417156992e-07
2.611983722654230615e-08,5.984640758895266170e-08,2.045633700720734203e-06,2.825557543898681561e-07
2.610459596311302681e-08,5.985182078035293313e-08,2.045731821040545221e-06,2.825283843743150731e-07
2.608934535154225803e-08,5.985722764608247445e-08,2.045829131683942968e-06,2.825009898497338005e-07
2.609261851957340272e-08,5.986128574470441626e-08,2.045919143190667812e-06,2.824673730366398533e-07
2.607735971327500445e-08,5.986668805710237786e-08,2.046014940006315440e-06,2.824399394730330374e-07
2.606209158105847532e-08,5.987208486942134693e-08,2.046109945399516809e-06,2.824124845030284722e-07
2.604681465612865019e-08,5.987747320466585391e-08,2.046204140482514200e-06,2.823850112682592360e-07
2.603152991648290560e-08,5.988285613079897465e-08,2.046297527078788704e-06,2.823575083095684746e-07
2.603494315476874134e-08,5.988696952797435567e-08,2.046383574423526564e-06,2.823237657236842527e-07
2.601965020120463807e-08,5.989235137614595152e-08,2.046475482897735930e-06,2.822962270644793293e-07
2.600434945898781913e-08,5.989772385184045393e-08,2.046566594354373354e-06,2.822686640901924620e-07
2.598904041139693910e-08,5.990309122335265178e-08,2.046656868831238806e-06,2.822410744313745005e-07
2.597372375017090408e-08,5.990844988000881044e-08,2.046746380915562920e-06,2.822134676190653724e-07
2.597727837690996558e-08,5.991255707927334662e-08,2.046828481733492748e-06,2.821795942072371050e-07
2.596195503491319595e-08,5.991791563723533062e-08,2.046916468354156189e-06,2.821519459585455593e-07
2.594662381970690297e-08,5.992326589955441140e-08,2.047003661548666113e-06,2.821242730862317954e-07
2.593128466366518053e-08,5.992861168555892581e-08,2.047090020345765270e-06,2.820965757467247463e-07
2.591593886063313525e-08,5.993394913106098391e-08,2.047175618828581107e-06,2.820688567448836490e-07
2.591963863915536566e-08,5.993802603613636324e-08,2.047253778461687284e-06,2.820348582742039260e-07
2.590428663188164872e-08,5.994336277082619940e-08,2.047337875280423104e-06,2.820071000055615496e-07
2.588892703440814026e-08,5.994869210774584412e-08,2.047421172462282434e-06,2.819793094158900760e-07
